customer_id,name,email,phone,gender,city,state,country,registration_date,customer_segment,tenure_days
C0955,Raghav Sarin,isuresh@example.net,491872742,Male,Asansol,West Bengal,India,2022-11-29,Regular,398
C0956,Riaan Rama,aaryahi12@example.org,917730626042,Male,Ahmedabad,Gujarat,India,2021-09-22,New,831
C0957,Shlok Verma,tcontractor@example.com,1122299077,Male,Rohini,Delhi,India,2022-02-27,Premium,673
C0958,Yashvi Sarkar,tanne@example.net,5816704686,Male,Kanpur,Uttar Pradesh,India,2021-10-22,New,801
C0959,Chirag Bassi,nitya57@example.com,3210219237,Female,Belagavi,Karnataka,India,2021-07-02,Regular,913
C0960,Ivana Deep,ybandi@example.net,919618033242,Female,Saket,Delhi,India,2021-10-03,New,820
C0961,Aayush Grewal,kumervedika@example.org,918498042537,Male,Surat,Gujarat,India,2021-08-29,Regular,855
C0962,Kanav Saini,ekhare@example.org,912688122821,Female,Dwarka,Delhi,India,2021-07-27,Premium,888
C0963,Drishya Bansal,nishithrattan@example.com,5346060560,Female,Chennai,Tamil Nadu,India,2021-05-03,Premium,973
C0964,Oorja Seshadri,vihaan79@example.org,2798623984,Female,Bhopal,Madhya Pradesh,India,2022-07-09,Premium,541
C0965,Trisha Barad,brama@example.com,918120546475,Female,Siliguri,West Bengal,India,2021-11-19,Regular,773
C0966,Heer Ramakrishnan,ryan78@example.com,9899927517,Female,Surat,Gujarat,India,2022-06-08,New,572
C0967,Hazel Kuruvilla,dassmohanlal@example.com,4983553935,Male,Indore,Madhya Pradesh,India,2021-02-25,Regular,1040
C0968,Kartik Tella,ela64@example.com,6392435885,Female,Gandhinagar,Gujarat,India,2021-02-03,Regular,1062
C0969,Yasmin Kashyap,fatehsengupta@example.net,3395275367,Female,Salem,Tamil Nadu,India,2021-05-04,Regular,972
C0970,Jiya Karpe,hunar49@example.org,1686013477,Female,Kolkata,West Bengal,India,2021-01-13,Regular,1083
C0971,Diya Mander,rchaudhary@example.org,7917665122,Female,Bhopal,Madhya Pradesh,India,2021-11-30,New,762
C0972,Taran Sidhu,baildarshit@example.com,918842163090,Female,Tiruchirappalli,Tamil Nadu,India,2021-09-27,New,826
C0973,Faiyaz Ganguly,raunak63@example.org,919994853208,Female,Gwalior,Madhya Pradesh,India,2022-01-10,New,721
C0974,Tarini Choudhary,zaratella@example.com,918902199471,Female,Janakpuri,Delhi,India,2022-12-19,Regular,378
C0975,Nishith Uppal,pchoudhry@example.com,2234103469,Female,Udaipur,Rajasthan,India,2022-04-07,New,634
C0976,Alia Chhabra,divyanshvaidya@example.org,7726960843,Male,Indore,Madhya Pradesh,India,2021-04-13,Regular,993
C0977,Adira Subramanian,samarth07@example.net,6793521962,Male,Karimnagar,Telangana,India,2022-01-26,New,705
C0978,Lakshay Chopra,sumer64@example.org,4369709317,Male,Ahmedabad,Gujarat,India,2021-06-30,Regular,915
C0979,Vidur Mangal,taran60@example.com,7616453454,Male,Khammam,Telangana,India,2021-11-20,Regular,772
C0980,Indranil Chad,keyaroy@example.net,8306503121,Female,Noida,Uttar Pradesh,India,2022-08-05,New,514
C0981,Ojas Baral,alisha24@example.org,4236428131,Male,Chennai,Tamil Nadu,India,2021-08-09,Premium,875
C0982,Kaira Sagar,reyanshmahal@example.com,2303911142,Female,Hubballi,Karnataka,India,2021-12-09,New,753
C0983,Vanya Kashyap,samaira22@example.net,913052480880,Female,Khammam,Telangana,India,2021-09-21,New,832
C0984,Himmat Chacko,keerindrans@example.org,919594737213,Female,Mangaluru,Karnataka,India,2022-11-27,Premium,400
C0985,Navya Raman,bandiuthkarsh@example.org,914787688687,Male,Ujjain,Madhya Pradesh,India,2022-10-28,Regular,430
C0986,Vedika Raman,qsheth@example.net,2872031954,Male,Agra,Uttar Pradesh,India,2021-11-29,Regular,763
C0987,Lavanya Zacharia,yhalder@example.com,573036279,Female,Ahmedabad,Gujarat,India,2022-01-26,Regular,705
C0988,Nehmat Sundaram,vivaan32@example.org,917476775372,Female,Coimbatore,Tamil Nadu,India,2022-10-18,Premium,440
C0989,Baiju Das,navyabedi@example.com,576619458,Female,Ajmer,Rajasthan,India,2022-08-09,Regular,510
C0990,Arnav Vig,wbandi@example.com,914820128400,Male,Mysuru,Karnataka,India,2021-12-18,New,744
C0991,Mohanlal Lad,anay76@example.com,7595450891,Female,Agra,Uttar Pradesh,India,2022-09-12,Regular,476
C0992,Tara Kohli,gsingh@example.org,8981265742,Female,Vadodara,Gujarat,India,2022-08-25,Regular,494
C0993,Tarini Chaudhari,randhawaveer@example.com,3004023693,Female,Jodhpur,Rajasthan,India,2021-07-08,Premium,907
C0994,Yasmin Tella,aaryahimahal@example.net,3012047137,Male,Rohini,Delhi,India,2022-12-19,Regular,378
C0995,Pari Koshy,baraloorja@example.com,9574988558,Male,Salem,Tamil Nadu,India,2021-04-16,New,990
C0996,Nitya Sanghvi,zara93@example.org,916745847609,Female,Hyderabad,Telangana,India,2021-01-27,Regular,1069
C0997,Zaina Venkataraman,emir28@example.org,913721885666,Male,Mangaluru,Karnataka,India,2022-09-25,New,463
C0998,Rohan Baria,ishaanratta@example.com,1506662670,Female,Kanpur,Uttar Pradesh,India,2021-09-11,Regular,842
C0999,Tushar Bhargava,miraan77@example.com,3663439252,Female,Coimbatore,Tamil Nadu,India,2022-06-24,Premium,556
C1000,Kiara Guha,bedidharmajan@example.org,286712007,Male,Nagpur,Maharashtra,India,2021-11-30,Premium,762
